unit_id,source_normalized_id,name,level,unit_type,unit_class,parent_id,region_id,subregion_id
village:mityana-ssekanyonyi-town-kyetume-ward-kibanyi,D068-C170-S005-P031-V001-01,KIBANYI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-ssekanyonyi-town-kyetume-ward,region:central,subregion:buganda
village:mityana-ssekanyonyi-town-kyetume-ward-butega,D068-C170-S005-P031-V002-01,BUTEGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-ssekanyonyi-town-kyetume-ward,region:central,subregion:buganda
village:mityana-ssekanyonyi-town-kyetume-ward-kyetume,D068-C170-S005-P031-V007-01,KYETUME,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-ssekanyonyi-town-kyetume-ward,region:central,subregion:buganda
village:mityana-ssekanyonyi-town-kyetume-ward-lukaka,D068-C170-S005-P031-V009-01,LUKAKA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-ssekanyonyi-town-kyetume-ward,region:central,subregion:buganda
village:mityana-ssekanyonyi-town-kyetume-ward-namukomago,D068-C170-S005-P031-V010-01,NAMUKOMAGO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-ssekanyonyi-town-kyetume-ward,region:central,subregion:buganda
village:mityana-ssekanyonyi-town-kyetume-ward-suliya,D068-C170-S005-P031-V011-01,SULIYA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-ssekanyonyi-town-kyetume-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-south-ward-namulamba-a,D068-C170-S010-P002-V013-01,NAMULAMBA A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-south-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-south-ward-namulamba-b,D068-C170-S010-P002-V014-01,NAMULAMBA B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-south-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-west-ward-kibubula-b,D068-C170-S010-P003-V005-01,KIBUBULA B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-west-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-west-ward-kibubula-a,D068-C170-S010-P003-V006-01,KIBUBULA A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-west-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-west-ward-kibubula-c,D068-C170-S010-P003-V007-01,KIBUBULA C,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-west-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-central-ward-busunju-a,D068-C170-S010-P016-V001-01,BUSUNJU A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-central-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-central-ward-busunju-b,D068-C170-S010-P016-V002-01,BUSUNJU B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-central-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-central-ward-busunju-c,D068-C170-S010-P016-V004-01,BUSUNJU C,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-central-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-central-ward-busunju-d,D068-C170-S010-P016-V005-01,BUSUNJU D,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-central-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-north-ward-kawoomya,D068-C170-S010-P020-V003-01,KAWOOMYA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-north-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-north-ward-kawafu,D068-C170-S010-P020-V004-01,KAWAFU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-north-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-north-ward-kiduuzi,D068-C170-S010-P020-V007-01,KIDUUZI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-north-ward,region:central,subregion:buganda
village:mityana-busunju-town-council-north-ward-nalukwakula,D068-C170-S010-P020-V012-01,NALUKWAKULA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busunju-town-council-north-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-buwaali,D068-C289-S001-P004-V001-01,BUWAALI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-kateete,D068-C289-S001-P004-V002-01,KATEETE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-kawoko-wabiswa,D068-C289-S001-P004-V003-01,KAWOKO/WABISWA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-kigogozi,D068-C289-S001-P004-V004-01,KIGOGOZI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-kireku,D068-C289-S001-P004-V005-01,KIREKU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-kitemambazzi,D068-C289-S001-P004-V006-01,KITEMAMBAZZI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-lubanja-gunda,D068-C289-S001-P004-V007-01,LUBANJA/GUNDA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-lucaca,D068-C289-S001-P004-V008-01,LUCACA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-nzunga-ttaba,D068-C289-S001-P004-V009-01,NZUNGA/TTABA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-kireku-ward-ziribanda-namajiri,D068-C289-S001-P004-V010-01,ZIRIBANDA/NAMAJIRI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-kireku-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-businzigo-a,D068-C289-S001-P005-V001-01,BUSINZIGO A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-businzigo-b,D068-C289-S001-P005-V002-01,BUSINZIGO B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-busundo-mpanga,D068-C289-S001-P005-V003-01,BUSUNDO - MPANGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-busundo-a,D068-C289-S001-P005-V004-01,BUSUNDO A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-gombe-kyalo,D068-C289-S001-P005-V006-01,GOMBE KYALO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-gombe-mwalo,D068-C289-S001-P005-V007-01,GOMBE MWALO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-kalamba,D068-C289-S001-P005-V008-01,KALAMBA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-katiko-a,D068-C289-S001-P005-V009-01,KATIKO A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-katiko-b,D068-C289-S001-P005-V010-01,KATIKO B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-lusundo,D068-C289-S001-P005-V011-01,LUSUNDO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-mujumbula,D068-C289-S001-P005-V012-01,MUJUMBULA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-naama-a,D068-C289-S001-P005-V013-01,NAAMA A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-naama-central,D068-C289-S001-P005-V014-01,NAAMA CENTRAL,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-naama-ward-nalugazi,D068-C289-S001-P005-V015-01,NALUGAZI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-naama-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-ddanya,D068-C289-S001-P006-V001-01,DDANYA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-kalagi,D068-C289-S001-P006-V002-01,KALAGI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-kanyomu,D068-C289-S001-P006-V003-01,KANYOMU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-kikonge-kakunkwe,D068-C289-S001-P006-V004-01,KIKONGE/KAKUNKWE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-kisule,D068-C289-S001-P006-V005-01,KISULE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-kunywa-a,D068-C289-S001-P006-V006-01,KUNYWA A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-kunywa-b,D068-C289-S001-P006-V007-01,KUNYWA B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-lukyamu,D068-C289-S001-P006-V008-01,LUKYAMU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-nakaseeta,D068-C289-S001-P006-V009-01,NAKASEETA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-nakaseeta-ward-ttumbu-kiryagonja,D068-C289-S001-P006-V010-01,TTUMBU/KIRYAGONJA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-nakaseeta-ward,region:central,subregion:buganda
village:mityana-busimbi-division-east-ward-busimbi-gombolola-area,D068-C289-S001-P013-V001-01,BUSIMBI GOMBOLOLA AREA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-east-ward,region:central,subregion:buganda
village:mityana-busimbi-division-east-ward-busimbi-kasimbi,D068-C289-S001-P013-V002-01,BUSIMBI/KASIMBI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-east-ward,region:central,subregion:buganda
village:mityana-busimbi-division-east-ward-busimbi-railway,D068-C289-S001-P013-V003-01,BUSIMBI RAILWAY,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-east-ward,region:central,subregion:buganda
village:mityana-busimbi-division-east-ward-kibibi-garage-a,D068-C289-S001-P013-V004-01,KIBIBI GARAGE A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-east-ward,region:central,subregion:buganda
village:mityana-busimbi-division-east-ward-kibibi-garage-b,D068-C289-S001-P013-V005-01,KIBIBI GARAGE B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-east-ward,region:central,subregion:buganda
village:mityana-busimbi-division-east-ward-kiyinda-a,D068-C289-S001-P013-V006-01,KIYINDA A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-east-ward,region:central,subregion:buganda
village:mityana-busimbi-division-east-ward-kiyinda-b,D068-C289-S001-P013-V007-01,KIYINDA B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-east-ward,region:central,subregion:buganda
village:mityana-busimbi-division-east-ward-musalaba-zone,D068-C289-S001-P013-V008-01,MUSALABA ZONE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-east-ward,region:central,subregion:buganda
village:mityana-busimbi-division-north-ward-bbuye-kikumbi,D068-C289-S001-P014-V001-01,BBUYE/KIKUMBI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-north-ward,region:central,subregion:buganda
village:mityana-busimbi-division-north-ward-buswabulongo,D068-C289-S001-P014-V002-01,BUSWABULONGO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-north-ward,region:central,subregion:buganda
village:mityana-busimbi-division-north-ward-katakala-a,D068-C289-S001-P014-V003-01,KATAKALA A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-north-ward,region:central,subregion:buganda
village:mityana-busimbi-division-north-ward-kikumbi-lc-1,D068-C289-S001-P014-V004-01,KIKUMBI LC 1,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-north-ward,region:central,subregion:buganda
village:mityana-busimbi-division-north-ward-kinvunikidde,D068-C289-S001-P014-V005-01,KINVUNIKIDDE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-north-ward,region:central,subregion:buganda
village:mityana-busimbi-division-north-ward-mizigo-a,D068-C289-S001-P014-V006-01,MIZIGO A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-north-ward,region:central,subregion:buganda
village:mityana-busimbi-division-north-ward-mizigo-b,D068-C289-S001-P014-V007-01,MIZIGO B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-busimbi-division-north-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-bamunanika,D068-C289-S002-P003-V001-01,BAMUNANIKA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-bukanaga,D068-C289-S002-P003-V002-01,BUKANAGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-kanamba,D068-C289-S002-P003-V003-01,KANAMBA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-kansuleti,D068-C289-S002-P003-V004-01,KANSULETI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-katakala-kide,D068-C289-S002-P003-V005-01,KATAKALA - KIDE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-kikumbi-kaba,D068-C289-S002-P003-V006-01,KIKUMBI - KABA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-magongolo,D068-C289-S002-P003-V007-01,MAGONGOLO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-namamonde,D068-C289-S002-P003-V008-01,NAMAMONDE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-nanyonga,D068-C289-S002-P003-V009-01,NANYONGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-katakala-ward-nkonya,D068-C289-S002-P003-V010-01,NKONYA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-katakala-ward,region:central,subregion:buganda
village:mityana-central-division-nakibanga-ward-butebi-a,D068-C289-S002-P007-V001-01,BUTEBI A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-nakibanga-ward,region:central,subregion:buganda
village:mityana-central-division-nakibanga-ward-butebi-b,D068-C289-S002-P007-V002-01,BUTEBI B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-nakibanga-ward,region:central,subregion:buganda
village:mityana-central-division-nakibanga-ward-kabanda,D068-C289-S002-P007-V003-01,KABANDA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-nakibanga-ward,region:central,subregion:buganda
village:mityana-central-division-nakibanga-ward-kiwereza,D068-C289-S002-P007-V004-01,KIWEREZA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-nakibanga-ward,region:central,subregion:buganda
village:mityana-central-division-nakibanga-ward-lulagala,D068-C289-S002-P007-V005-01,LULAGALA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-nakibanga-ward,region:central,subregion:buganda
village:mityana-central-division-nakibanga-ward-nakibanga-a,D068-C289-S002-P007-V006-01,NAKIBANGA A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-nakibanga-ward,region:central,subregion:buganda
village:mityana-central-division-nakibanga-ward-nakibanga-b,D068-C289-S002-P007-V007-01,NAKIBANGA B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-nakibanga-ward,region:central,subregion:buganda
village:mityana-central-division-nakibanga-ward-nambale,D068-C289-S002-P007-V008-01,NAMBALE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-nakibanga-ward,region:central,subregion:buganda
village:mityana-central-division-nakibanga-ward-nyanzi,D068-C289-S002-P007-V009-01,NYANZI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-nakibanga-ward,region:central,subregion:buganda
village:mityana-central-division-central-ward-agip-area,D068-C289-S002-P012-V001-01,AGIP AREA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-central-ward,region:central,subregion:buganda
village:mityana-central-division-central-ward-busimbi-central-a,D068-C289-S002-P012-V002-01,BUSIMBI CENTRAL A,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-central-ward,region:central,subregion:buganda
village:mityana-central-division-central-ward-busimbi-central-b,D068-C289-S002-P012-V003-01,BUSIMBI CENTRAL B,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-central-ward,region:central,subregion:buganda
village:mityana-central-division-central-ward-busimbi-central-c,D068-C289-S002-P012-V004-01,BUSIMBI CENTRAL C,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-central-ward,region:central,subregion:buganda
village:mityana-central-division-central-ward-hospital-area,D068-C289-S002-P012-V005-01,HOSPITAL AREA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-central-ward,region:central,subregion:buganda
village:mityana-central-division-central-ward-kampala-road,D068-C289-S002-P012-V006-01,KAMPALA ROAD,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-central-ward,region:central,subregion:buganda
village:mityana-central-division-central-ward-kiyudaya,D068-C289-S002-P012-V007-01,KIYUDAYA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-central-ward,region:central,subregion:buganda
village:mityana-central-division-central-ward-thoban-road,D068-C289-S002-P012-V008-01,THOBAN ROAD,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-central-ward,region:central,subregion:buganda
village:mityana-central-division-west-ward-kannamba-d-f-i,D068-C289-S002-P015-V001-01,KANNAMBA D.F.I.,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-west-ward,region:central,subregion:buganda
village:mityana-central-division-west-ward-kayunga-central,D068-C289-S002-P015-V002-01,KAYUNGA CENTRAL,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-west-ward,region:central,subregion:buganda
village:mityana-central-division-west-ward-kayunga-kigogwa,D068-C289-S002-P015-V003-01,KAYUNGA KIGOGWA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-west-ward,region:central,subregion:buganda
village:mityana-central-division-west-ward-kayunga-kimemette,D068-C289-S002-P015-V004-01,KAYUNGA KIMEMETTE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-west-ward,region:central,subregion:buganda
village:mityana-central-division-west-ward-mityana-a-katovu,D068-C289-S002-P015-V005-01,MITYANA A KATOVU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-west-ward,region:central,subregion:buganda
village:mityana-central-division-west-ward-mityana-central,D068-C289-S002-P015-V006-01,MITYANA CENTRAL,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-west-ward,region:central,subregion:buganda
village:mityana-central-division-west-ward-namukozi-central,D068-C289-S002-P015-V007-01,NAMUKOZI CENTRAL,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-west-ward,region:central,subregion:buganda
village:mityana-central-division-west-ward-namukozi-east,D068-C289-S002-P015-V008-01,NAMUKOZI EAST,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:mityana-central-division-west-ward,region:central,subregion:buganda
